5   24  2002    1		"no_div, dt_div, iyear_div, ijday_div"
-113.550	49.400	-113.300	49.274		"x_src, y_src, x_snk, y_snk" 05AD027 Waterton-Belly Diversion Canal 49.327 -113.633 
-113.925    50.645	-113.800    50.515		05BL015 Little Bow Canal at High River 50.5831 -113.869
-113.300    50.900  -113.050    50.521		05BM021 Bow River Development Main Canal Below Headgates 50.825 -113.431
-106.930	51.400	-106.400	50.760	    05JG006 Elbow Diversion Canal at Drop Structure 50.977 -106.398
-113.418    48.890	-113.070    48.900      St Mary Canal
0	0.701	0	2.57	0
0	0.656	0	2.57	0
0	0.617	0	2.57	0
0	0.614	0	2.57	0
0	0.634	0	2.57	0
0	0.621	0	2.55	0
0	0.649	0	2.55	0
0	0.654	0	2.55	0
0	0.633	0	2.54	0
0	0.615	0	2.52	0
0	0.606	0	2.52	0
0	0.577	0	2.52	0
0	0.545	0	2.52	0
0	0.541	0	2.53	0
0	0.509	0	2.53	0
0	0.505	0	2.51	0
0	0.493	0	2.5	0
0	0.496	0	2.51	0
0	0.533	0	2.5	0
0	0.527	0	2.52	0
0	0.53	0	2.5	0
0	0.54	0	2.51	0
0	0.542	0	2.51	0.153
0	0.6	0	2.5	0.153
0	0.62	0	2.49	0.161
0	0.605	0	2.5	0.159
0	0.666	0	2.48	0.144
0	0.626	0	2.48	0.223
0	0.63	0	2.47	0.179
0	0.671	0	2.49	0.151
0	0.69	0	2.51	0.132
0	0.678	0	2.47	0.123
0	0.688	0	2.49	0.106
0	0.696	0	2.47	0.109
0	0.71	0	2.48	0.112
0	0.712	0	2.48	0.104
0	0.709	0	2.49	0.1
0	0.689	0	2.5	0.097
0	0.683	0	2.5	0.108
0	0.673	0	2.48	0.103
0	0.681	0	2.5	0.105
0	0.661	0	2.52	0.101
0	0.652	0	2.52	0.106
0	0.65	0	2.51	0.105
0	0.651	0	2.52	0.101
0	0.65	0	2.55	0.101
0	0.645	0	2.53	0.097
0	0.639	0	3.46	0.098
0	0.638	0	4.49	0.097
0	0.63	0	4.49	0.099
0	0.63	0	4.5	0.957
0	0.623	0	4.52	2.517
0	0.62	0	4.54	3.143
0	0.615	0	4.55	4.049
0	0.608	0	5.03	6.966
0	0.605	0	5.79	10.477
0	0.602	0	5.82	12.346
0	0.601	0	6.72	12.516
0	0.597	0	7.62	12.544
0	0.589	0	7.61	12.573
0	0.565	0	7.59	12.629
0	0.548	0	7.59	12.714
0	0.546	1	7.61	12.771
0	0.539	1	7.59	12.771
0	0.539	1	7.62	13.366
0	0.543	1	7.62	14.102
0.862	0.544	2	7.59	14.215
2.84	0.539	2	7.62	14.3
3.48	0.53	2	8.94	14.753
3.52	0.524	15.6	10.1	15.489
3.56	0.528	15.5	10.1	15.518
9.21	0.52	20	10.1	16.084
14.4	0.515	18.4	10.1	16.679
14.3	0.511	19.1	10.1	16.707
14.1	0.503	18	10.1	16.707
14.1	0.517	16.8	10.2	16.735
14	0.484	16	10.2	16.764
14	0.482	15.1	10.2	16.792
14	0.481	14	10.2	16.82
14	0.494	13.7	10.2	16.141
14.1	0.565	16.9	10.2	15.546
14.1	0.842	17.8	10.2	15.461
14.2	1.08	20.3	10.2	15.461
14.4	1.08	22.1	10.2	15.433
14.5	1.1	19.6	10.2	15.489
14.7	1.31	21.5	10.2	15.518
15	1.55	31.3	10.2	16.707
15.3	1.84	36.3	10.3	17.641
15.7	2.42	36.9	10.2	17.613
21.6	2.7	34.2	10.3	17.556
24.9	3.5	33	10.3	17.5
25.3	3.91	33.3	10.3	17.358
35.1	4.7	34.4	10.3	17.33
45	5.48	39.1	10.3	17.358
45	6.07	39.9	10.3	17.217
41.3	6.47	40	10.2	17.075
32.6	7.39	40.6	10.2	16.933
29.2	7.8	39.6	10.2	16.792
29.3	7.74	40.2	10.2	16.679
26.5	8.03	40.4	10.2	16.537
18.4	8.35	40.4	10.2	16.537
15.5	8.5	40.8	10.2	16.679
15.6	8.23	39.8	10.2	16.226
20	7.07	32.9	10.3	16.735
30.7	7.16	27.8	10.3	17.84
34.6	7.79	28.1	10.3	17.811
36	8.46	28.3	10.4	17.726
38.7	8.48	26.3	12.2	17.726
39.5	8.03	21.8	14.2	17.471
39.9	8.41	16.7	10.9	17.471
39.9	7	14	4.04	17.188
36.5	7.23	12.7	4.04	16.027
35.4	7.4	12.7	4.06	16.084
36.5	8.13	12.6	4.08	16.141
37.7	8.43	13.9	4.08	16.056
40.5	8.42	19.5	4.1	17.415
41.9	8.41	23.5	4.09	18.548
42.1	8.34	26.8	4.11	18.576
39.2	7.9	28.2	4.05	18.746
36	7.37	27.1	4.06	18.972
30.3	6.48	17.2	4.09	19.086
25.4	7.82	10.9	4.08	18.972
36.3	8.14	10.8	4.96	18.802
48.7	8.17	10.8	5.8	18.604
47.9	8.48	10.4	5.27	18.463
42	8.34	11	4.21	18.349
42.1	7.99	13	4.22	18.321
42.2	7.99	12.6	4.22	18.349
43.9	7.36	12.5	4.23	18.236
48.5	7.17	11.8	4.26	18.236
49.6	7.3	10.9	4.28	17.783
49.8	7.18	10.3	4.31	18.519
50.4	7.05	9.84	4.34	18.378
50.5	6.98	9.68	4.37	18.378
50.3	6.7	10.8	4.41	18.349
50.2	6.04	14.5	4.47	18.349
48.4	5.64	16.2	4.51	18.463
42.9	4.85	16.7	4.55	18.689
43.7	4.02	18.5	4.59	18.859
43.3	3.65	20.1	4.64	18.972
42.5	2.93	21.3	4.67	19.086
44	2.56	23.4	4.69	19.057
47	1.59	23.6	4.7	19.029
48.3	1.28	23.7	4.72	19.029
48.2	1.02	24.4	4.74	19.029
48.2	0.809	24.6	4.77	19.086
44.4	0.804	23.4	4.76	19.142
42.4	0.824	20.8	4.76	19.17
42.3	0.816	14.1	4.75	19.17
42.2	0.797	12.8	4.72	19.114
42.1	0.758	13.3	4.72	18.349
42.2	0.759	13.7	4.71	17.245
42.2	0.735	14.2	4.7	17.132
42.3	0.725	14.7	4.67	17.075
42.1	0.708	14.1	4.67	16.82
42	0.65	14	4.65	16.735
35.9	0.619	14.7	4.63	16.679
34.3	0.957	12.4	5.36	16.707
36.1	1.07	18.4	6.12	16.679
36.5	1.67	19.3	6.17	16.707
36.3	2.48	14.9	6.12	16.735
36.3	2.43	20.7	6.04	16.792
31.3	2.08	22.8	5.99	16.622
28.9	0.981	30.7	5.98	16.622
28.9	0.768	31.3	5.97	16.537
28.7	0.755	38	6.02	10.166
25.4	0.727	31.6	6.06	5.182
24.9	0.713	32.5	6.03	3.483
25.3	0.688	32.2	5.96	3.426
25.2	0.728	31.8	6	3.398
25.1	0.761	31.6	6	3.37
25	0.716	31.3	6.04	8.807
24.9	0.715	30.9	6.03	14.611
24.7	0.753	30.6	6.03	15.546
24.6	0.893	30.3	6.05	16.141
24.5	0.872	30	6.07	16.65
24.3	0.843	27.4	6.12	17.16
24.2	0.838	21.9	6.14	17.471
24.1	0.841	21.8	6.17	17.84
20.9	0.839	21.7	6.17	17.641
19.2	0.839	20.9	6.16	17.67
19.1	0.868	21	6.2	17.868
19.1	0.895	20.6	6.23	17.84
18.9	0.883	19.4	6.22	17.811
16	0.879	19.6	6.19	17.613
14.5	0.871	16.7	6.19	17.556
14.4	0.855	14.4	6.2	17.925
10.9	0.829	13.7	6.2	18.123
8.92	0.82	19	6.22	18.009
8.9	0.823	18.6	6.23	17.981
8.98	0.832	17.8	6.22	17.868
9.13	0.868	12.5	6.23	17.613
9.14	0.796	16.1	6.21	17.726
9.18	0.786	15.3	6.23	17.471
9.35	0.849	15.1	6.21	17.443
9.49	0.811	15.9	6.22	17.556
9.57	0.817	15	6.17	17.528
9.59	0.731	11.8	4.95	17.868
9.57	0.699	7.84	3.81	18.179
9.61	0.715	5.33	4.38	18.236
9.69	0.719	2.82	4.38	18.519
9.79	0.819	3.18	4.35	18.944
9.82	0.872	3.37	4.36	19.199
9.84	0.857	6.23	4.36	19.057
9.86	0.837	13.9	4.35	18.859
9.84	0.726	15.4	4.37	18.689
9.87	0.695	15.1	4.38	18.519
9.82	0.683	14.8	4.38	18.406
9.76	0.676	15.6	5.19	18.321
9.7	0.67	18.3	5.97	18.208
9.7	0.667	18.1	5.98	18.094
9.7	0.663	18.2	5.97	17.981
11.1	0.645	20.4	5.96	17.896
13.9	0.608	28.8	5.99	18.123
13.9	0.601	30.2	6	18.548
13.9	0.599	26.7	4.81	18.463
13.9	0.59	24.7	2.82	18.434
13.9	0.587	25.4	2.85	18.434
13.8	0.585	26	2.85	17.953
13.7	0.576	24.9	2.84	16.197
13.6	0.569	23.1	2.85	13.507
13.6	0.565	31.9	2.85	11.383
13.5	0.556	30.6	2.85	10.704
13.5	0.543	28.4	2.85	7.815
13.5	0.538	28.2	2.84	4.842
13.5	0.616	23.1	2.84	4.361
13.4	0.672	21.2	2.85	4.219
13.4	0.669	21.6	2.86	4.106
13.4	0.665	21.4	2.84	4.049
13.4	0.662	18.9	2.85	3.455
13.4	0.657	17.1	2.85	2.735
13.3	0.651	16.7	2.85	2.597
15.3	0.65	18.5	2.84	2.296
18.2	0.645	20.9	2.85	1.846
18.1	0.649	23.2	2.84	1.668
21	0.65	20.2	2.85	1.337
22.3	0.65	17.5	2.82	1.215
22.1	0.649	24.9	2.83	1.133
21.9	0.649	24.5	2.84	1.099
21.8	0.649	19.7	2.85	1.059
21	0.638	17.5	4.42	1.039
21.8	0.628	12.1	5.92	1.011
22.7	0.629	6	5.92	0.951
21.9	0.629	1	5.93	1.034
21.3	0.629	0	5.94	1.005
22	0.628	0	5.93	0.951
22.1	0.626	0	8.31	0.9
19.6	0.628	0	10.5	0.872
14.6	0.626	0	10.5	0.85
7.46	0.628	0	10.5	0.85
0.512	0.641	0	10.5	0.852
0.508	0.646	0	10.5	0.841
0.508	0.647	0	10.5	0.841
0.495	0.658	0	7.61	0.85
0.488	0.662	0	2.82	0.861
0.495	0.666	0	2.79	0.869
0.503	0.664	0	2.82	0.878
0.485	0.657	0	2.83	0.881
0.466	0.655	0	2.82	0.889
0.475	0.651	0	2.81	0.883
0.476	0.697	0	2.82	0.864
0.482	0.785	0	2.8	0.852
0.48	0.834	0	2.8	0.804
0.48	0.826	0	2.79	0.773
0.48	0.759	0	2.8	0.745
0.48	0.717	0	2.8	0.742
0.48	0.712	0	2.8	0.719
0	0.62	0	2.79	0
0	0.457	0	2.45	0
0	0.453	0	2.04	0
0	0.447	0	2	0
0	0.443	0	1.98	0
0	0.443	0	1.98	0
0	0.444	0	1.98	0
0	0.444	0	1.98	0
0	0.448	0	2	0
0	0.577	0	1.99	0
0	0.66	0	1.99	0
0	0.655	0	1.99	0
0	0.659	0	2	0
0	0.662	0	2	0
0	0.656	0	2.01	0
0	0.658	0	1.99	0
0	0.654	0	2	0
0	0.66	0	2.01	0
0	0.66	0	2	0
0	0.66	0	2	0
0	0.657	0	2.01	0
0	0.654	0	2	0
0	0.531	0	1.99	0
0	0.556	0	2	0
0	0.608	0	2.01	0
0	0.602	0	1.99	0
0	0.629	0	2	0
0	0.618	0	1.99	0
0	0.628	0	1.99	0
0	0.649	0	2	0
0	0.668	0	2.01	0
0	0.696	0	2	0
0	0.748	0	2	0
0	0.705	0	1.97	0
0	0.594	0	1.93	0
0	0.627	0	1.95	0
0	0.644	0	1.93	0
0	0.586	0	1.91	0
0	0.58	0	1.93	0
0	0.615	0	1.94	0
0	0.678	0	1.91	0
0	0.656	0	1.91	0
0	0.599	0	1.94	0
0	0.601	0	1.94	0
0	0.613	0	1.94	0
0	0.617	0	1.93	0
0	0.629	0	1.93	0
0	0.625	0	1.91	0
0	0.65	0	1.88	0
0	0.645	0	1.88	0
0	0.632	0	1.87	0
0	0.635	0	1.86	0
0	0.66	0	1.85	0
0	0.677	0	1.84	0
0	0.694	0	1.85	0
0	0.703	0	1.83	0
0	0.716	0	1.82	0
0	0.721	0	1.84	0
0	0.722	0	1.82	0
0	0.742	0	1.82	0
0	0.726	0	1.82	0
0	0.722	0	1.83	0
0	0.711	0	1.83	0
0	0.711	0	1.83	0
0	0.776	0	1.83	0
0	0.812	0	1.83	0
0	0.811	0	1.83	0
0	0.784	0	1.82	0
0	0.766	0	1.82	0
0	0.767	0	1.82	0
0	0.793	0	1.81	0
0	0.77	0	1.81	0
0	0.78	0	1.81	0
0	0.805	0	1.8	0
0	0.82	0	1.8	0
0	0.84	0	1.8	0
0	0.85	0	1.8	0
0	0.86	0	1.79	0
0	0.75	0	1.79	0
0	0.74	0	1.79	0
0	0.775	0	1.79	0
0	0.705	0	1.79	0
0	0.678	0	1.79	0
0	0.632	0	1.79	0
0	0.629	0	1.78	0
0	0.672	0	1.78	0
0	0.759	0	1.78	0
0	0.759	0	1.77	0
0	0.762	0	1.77	0
0	0.765	0	1.77	0
0	0.769	0	1.77	0
0	0.762	0	1.77	0
0	0.76	0	1.77	0
0	0.771	0	1.76	0
0	0.767	0	1.76	0
0	0.729	0	1.9	0
0	0.657	0	2.08	0
0	0.585	0	2.08	0
0	0.578	0	2.08	0
0	0.583	0	2.08	0
0	0.581	0	2.07	0
0	0.587	0	2.07	0
0	0.571	0	2.07	0
0	0.581	0	2.07	0
0	0.582	0	2.07	0
0	0.583	0	2.06	0
0	0.585	0	2.06	0
0	0.58	0	2.06	0
0	0.57	0	2.06	0
0	0.58	0	2.06	0
0	0.595	0	2.06	0
0	0.591	0	2.06	0
0	0.588	0	2.02	0
0	0.586	0	2.05	0
0	0.583	0	2.05	0
0	0.588	0	2.05	0
0	0.584	0	2.02	0
0	0.583	0	2.02	0
0	0.58	0	2.02	0
0	0.58	0	2.02	0
0	0.573	0	2.02	0.05
0	0.573	0	2.01	0.052
0	0.569	0	2.01	0.056
0	0.565	0	2.02	0.052
0	0.561	0	2.02	0.047
0	0.561	0	2.02	0.055
0	0.558	0	2.02	0.086
0	0.551	0	2.04	0.172
0	0.526	0	2.04	0.166
0	0.494	0	2.04	0.171
0	0.463	0	2.03	0.16
0	0.453	0	2.02	0.178
0	0.485	0	2.01	0.181
0	0.509	0	2.01	0.174
0	0.54	0	2	0.168
0	0.556	0	2	0.185
0	0.56	0	2	0.197
0	0.554	0	2	0.191
0	0.552	0	2.01	0.194
0	0.55	0	2	0.189
0	0.583	0	2.01	0.189
0	0.602	0	2.02	0.196
0	0.589	0	2.02	0.201
0	0.562	0	2.03	0.193
0	0.53	0	2.02	0.185
0	0.509	0	2.03	0.323
0	0.535	0	2.05	1.821
0	0.535	0	1.46	1.843
0	0.534	0	0.789	0.498
0	0.509	0	0.798	0.818
0	0.529	0	0.755	3.171
0	0.528	0	0.761	7.419
0	0.527	0	0.759	11.185
0	0.542	0	0.759	12.176
0	0.552	0	0.751	12.941
0	0.565	0	0.786	13.649
0	0.57	0	0.772	14.357
0	0.577	0	0.767	14.385
0	0.582	0	0.784	14.866
0	0.566	0	0.784	16.226
0	0.56	0	0.797	16.226
0	0.565	0	0.783	16.254
0	0.563	0	0.652	16.48
0	0.56	0	0.828	16.65
0	0.56	2	0.867	16.764
0	0.555	4	0.784	16.82
0	0.561	13.5	0.846	16.877
0	0.564	13.3	0.862	16.877
0.907	0.566	19.8	0.856	16.877
3.25	0.535	21.9	0.761	16.905
6.19	0.54	21.9	0.743	16.905
9.03	0.543	21.8	0.742	16.877
10.3	0.612	23.4	0.724	16.905
10.3	0.539	25	0.733	16.877
10.2	0.571	25	0.73	16.877
10.3	0.569	25	0.733	16.905
10.3	0.573	24.9	0.741	16.905
10.2	0.58	25.1	0.728	17.047
10.2	0.58	24.2	0.718	17.132
10.1	0.562	12.7	1.88	17.471
10.1	0.551	11.2	3.01	17.925
10.1	0.552	11.3	3.01	17.953
10.2	1.15	14.3	2.68	17.953
16.9	1.95	19.8	2.05	17.896
20.3	2.09	24.1	2.05	17.84
20.5	2.39	26.8	2.05	18.179
20.4	2.6	29.6	3.05	18.689
20.5	2.45	32.4	4.77	18.972
20.6	2.44	33.4	4.76	19.114
20.7	2.75	34.4	4.5	19.255
25.5	3.07	37.6	4.05	19.369
34.7	4.05	39.7	4.02	19.397
38.4	4.57	40.2	3.99	19.284
38.4	5.6	40.6	3.82	19.255
38.4	6.31	40.4	4	19.312
38.4	6.68	40.4	4	19.454
46	7.17	41	3.98	19.595
42.6	7.53	40	3.27	19.482
37.2	7.53	37.6	4.09	19.68
37	7.92	40.9	4.06	19.935
39.1	7.81	39.2	4.05	19.708
42.8	7.39	40.5	4.15	19.057
46.3	7.38	41	4.11	19.001
48.5	7.43	40.5	4.09	18.887
51.7	7.39	40.6	4.1	18.802
55.3	7.41	40.6	3.59	18.774
55	7.43	39.8	4.09	18.689
54.4	7.66	37.6	4.11	18.746
54	7.91	37.5	4.11	18.831
53.6	7.97	37.3	4.13	18.859
53.1	8.06	37.7	4.14	18.887
52.9	8.15	39.1	4.16	18.916
52.8	8.15	40.3	4.13	19.057
48.4	8.31	39.3	4.11	17.953
38.2	7.87	39.4	4.12	16.565
35.6	7.21	37.8	4.13	16.594
35.8	7.62	38.3	4.14	16.594
29	5.48	30.2	4.16	16.622
18.1	0.048	15.1	4.14	16.764
0.192	0	0	4.16	16.594
0	0	0	4.18	16.367
0	0	0	4.21	16.226
0	0	0	4.21	16.084
0	0	0	4.24	16.027
2.14	0	0	4.3	15.942
5.55	0	0	4.36	17.047
10.4	0	0	4.42	18.293
26.3	0	0	4.34	18.661
26.6	0	0	4.35	19.029
14.3	0	0	4.38	19.086
25.6	0	0	4.31	19.114
36.6	0	0	4.32	19.086
41.5	0	0	4.31	18.859
37	0	0	4.37	18.859
28.9	0	0	4.39	18.887
23.8	0	0	4.3	19.142
24	0	0	4.35	19.227
24.1	0	0	4.4	18.944
24.2	0	0	4.37	18.887
24.3	0	0	4.4	18.944
24.2	0	0	4.44	18.887
24.1	0	0	4.41	18.972
24	0.682	0	4.36	19.142
23.9	0.958	0	4.31	19.114
23.8	1.03	0	4.34	19.086
23.7	1	0	4.35	19.057
23.8	0.932	9.17	4.33	19.001
23.7	0.854	10.2	4.32	18.944
23.6	0.76	10.6	4.29	18.094
23.8	0.741	11.4	4.28	16.424
23.8	0.708	11.8	4.26	15.433
23.7	0.727	11.7	4.25	15.433
23.7	0.74	11.7	4.24	15.404
25	0.741	12.6	4.23	15.404
22.9	0.708	14.5	4.24	15.772
21.6	0.822	17.4	4.21	17.16
21.6	1.04	17.5	4.2	17.245
21.6	1.08	17.1	4.21	17.245
21.6	1.06	17.3	4.21	17.245
21.4	1.07	17.2	4.22	17.755
21.2	1.01	17.2	4.2	18.887
21.1	0.998	17.3	4.18	19.454
21.1	0.898	17.3	4.18	19.397
21	0.913	17.4	4.15	19.369
20.9	0.935	17.2	4.14	19.34
20.9	0.915	17	4.13	19.255
20.8	0.974	16.2	4.12	19.142
22.8	0.997	15.8	4.13	18.944
23.8	1.03	16.2	4.16	18.944
23.7	0.918	16.4	4.46	18.944
23.6	0.955	16.4	4.86	19.114
23.4	0.945	17.6	4.85	19.199
23.3	0.941	19.4	4.85	19.199
23.1	1.02	16.9	4.85	19.227
23	0.839	18	4.83	19.199
22.8	1.09	17.4	4.81	19.17
24.2	1.52	14.9	4.83	19.17
24.6	1.2	17.1	4.81	19.142
24.4	1.33	17.5	4.82	19.114
24.2	1.32	17.2	4.83	19.086
24	0.895	17.2	4.83	19.057
23.8	0.791	17.8	4.81	18.887
23.7	0.87	17.4	4.8	18.972
23.5	0.932	16.7	4.78	19.029
23.4	1.07	16.8	4.79	19.142
23.3	1.11	17	4.77	19.001
23.1	1.08	17.1	4.75	18.774
22.9	0.819	17	4.75	18.859
22.7	0.809	16.4	4.74	18.916
22.5	0.869	13.4	4.73	18.717
19.3	0.869	10.9	4.71	18.774
15	0.732	10.1	4.71	18.802
14.1	0.928	8.44	4.71	19.057
14	1.1	8.68	4.69	19.057
15.2	0.871	11.7	4.7	18.746
12.9	0.909	10.7	4.72	18.746
11.7	1.19	6.3	4.71	18.774
11.7	0.955	4.02	4.71	18.746
11.6	0.775	2.73	4.69	18.689
11.6	0.758	2.64	4.71	18.661
11.6	0.86	2.72	4.7	18.859
11.6	0.936	4.07	4.68	18.859
11.5	0.925	6.58	4.71	18.887
11.5	0.909	6.85	4.22	18.916
11.5	0.899	8.9	3.32	18.887
11.4	0.889	6.35	3.31	18.321
11.4	0.872	8.71	3.33	16.594
11.3	0.859	9.26	3.33	15.461
11.3	0.854	8.99	3.34	12.969
11.2	0.852	7.8	3.33	9.996
11.2	0.817	7.97	3.32	8.24
11.1	0.784	7.26	3.33	8.127
10.9	0.773	6	3.33	8.07
11	0.808	3.2	3.43	5.663
11	0.869	2.27	3.37	2.577
11.1	0.783	2.5	3.35	1.286
11.2	0.733	2.5	3.34	0.929
11.2	0.702	2.5	3.35	0.838
8.2	0.691	2.5	3.35	0.776
6.02	0.684	1.4	3.37	0.725
6.06	0.684	2.5	3.35	0.694
6.09	0.67	2.45	3.35	0.646
6.15	0.641	8.65	3.35	0.629
7.74	0.628	11.6	3.34	0.597
8.41	0.634	11.2	3.34	0.575
8.44	0.636	11.3	3.34	0.532
8.46	0.629	11.1	3.34	0.504
8.46	0.618	11.6	3.35	0.484
8.45	0.604	10.7	3.34	0.456
8.47	0.532	9.67	3.33	0.447
8.48	0.464	6.28	3.33	0.442
8.45	0.459	4.46	3.32	0.411
8.43	0.453	0.842	3.34	0.402
8.52	0.448	0.2	3.32	0.416
8.55	0.454	0	3.33	0.464
8.59	0.45	0	3.3	0.606
8.7	0.65	0	3.3	0.705
8.78	1.18	0	3.3	0.719
8.84	1.5	0	3.29	0.705
8.92	1.49	0	3.27	0.688
8.93	1.48	0	3.29	0.68
8.95	1.47	0	3.28	0.663
8.95	1.46	0	3.29	0.66
8.96	1.44	0	3.29	0.612
4.78	1.44	0	2.91	0.626
0.657	1.3	0	1.98	0.609
0.157	0.85	0	1.98	0.592
0	0.749	0	1.97	0.572
0	0.736	0	1.96	0.555
0	0.734	0	1.97	0.535
0	0.741	0	1.98	0.521
0	0.676	0	1.97	0.544
0	0.646	0	1.96	0.558
0	0.638	0	1.98	0.578
0	0.624	0	1.99	0.578
0	0.657	0	2	0.583
0	0.636	0	1.96	0.578
0	0.568	0	1.96	0.575
0	0.558	0	1.95	0.566
0	0.551	0	1.95	0.558
0	0.547	0	1.95	0.547
0	0.553	0	1.61	0.524
0	0.735	0	1.12	0.498
0	0.779	0	1.11	0.484
0	0.78	0	1.1	0
0	0.789	0	1.09	0
0	0.674	0	1.12	0
0	0.521	0	1.1	0
0	0.516	0	0.965	0
0	0.505	0	0.781	0
0	0.503	0	0.786	0
0	0.519	0	0.796	0
0	0.53	0	0.812	0
0	0.54	0	0.792	0
0	0.546	0	0.629	0
0	0.548	0	0.072	0
0	0.543	0	0.068	0
0	0.533	0	0.063	0
0	0.541	0	0.061	0
0	0.546	0	0.814	0
0	0.548	0	1.59	0
0	0.55	0	1.6	0
0	0.548	0	1.62	0
0	0.433	0	1.61	0
0	0.503	0	1.61	0
0	0.531	0	1.61	0
0	0.534	0	1.61	0
0	0.534	0	1.59	0
0	0.533	0	1.59	0
0	0.533	0	1.58	0
0	0.532	0	1.58	0
0	0.53	0	1.58	0
0	0.534	0	1.57	0
0	0.553	0	1.58	0
0	0.563	0	1.57	0
0	0.575	0	1.56	0
0	0.601	0	1.56	0
0	0.581	0	1.58	0
0	0.573	0	1.58	0
0	0.567	0	1.57	0
0	0.545	0	1.57	0
0	0.534	0	1.57	0
0	0.532	0	1.57	0
0	0.541	0	1.57	0
0	0.542	0	1.57	0
0	0.552	0	1.57	0
0	0.555	0	1.57	0
0	0.553	0	1.57	0
0	0.55	0	1.56	0
0	0.538	0	1.56	0
0	0.532	0	1.56	0
0	0.529	0	1.56	0
0	0.518	0	1.56	0
0	0.509	0	1.55	0
0	0.508	0	1.55	0
0	0.541	0	1.55	0
0	0.55	0	1.55	0
0	0.555	0	1.54	0
0	0.561	0	1.54	0
0	0.57	0	1.54	0
0	0.566	0	1.53	0
0	0.558	0	1.53	0
0	0.543	0	1.53	0
0	0.533	0	1.53	0
0	0.526	0	1.53	0
0	0.524	0	1.52	0
0	0.525	0	1.52	0
0	0.527	0	1.54	0
0	0.522	0	1.53	0
0	0.526	0	1.53	0
0	0.533	0	1.53	0
0	0.546	0	1.53	0
0	0.552	0	1.53	0
0	0.559	0	1.52	0
0	0.561	0	1.53	0
0	0.568	0	1.52	0
0	0.575	0	1.52	0
0	0.581	0	1.52	0
0	0.587	0	1.5	0
0	0.604	0	1.52	0
0	0.605	0	1.52	0
0	0.61	0	1.5	0
0	0.603	0	1.5	0
0	0.623	0	1.51	0
0	0.621	0	1.52	0
0	0.608	0	1.53	0
0	0.587	0	1.49	0
0	0.568	0	1.48	0
0	0.545	0	1.51	0
0	0.53	0	1.5	0
0	0.514	0	1.51	0
0	0.509	0	1.5	0
0	0.514	0	1.48	0
0	0.519	0	1.49	0
0	0.519	0	1.49	0
0	0.522	0	1.49	0
0	0.523	0	1.48	0
0	0.527	0	1.48	0
0	0.53	0	1.48	0
0	0.527	0	1.48	0
0	0.533	0	1.48	0
0	0.539	0	1.49	0
0	0.539	0	1.48	0
0	0.542	0	1.48	0
0	0.532	0	1.49	0
0	0.535	0	1.49	0
0	0.556	0	1.48	0
0	0.533	0	1.49	0
0	0.525	0	1.49	0
0	0.526	0	1.48	0
0	0.525	0	1.47	0
0	0.516	0	1.48	0
0	0.49	0	1.49	0
0	0.544	0	1.49	0
0	0.575	0	1.49	0
0	0.592	0	1.49	0
0	0.599	0	1.49	0
0	0.575	0	1.47	0
0	0.572	0	1.47	0
0	0.577	0	1.45	0
0	0.597	0	1.44	0
0	0.613	0	1.44	0
0	0.595	0	1.46	0
0	0.61	0	1.46	0
0	0.6	0	1.44	0
0	0.598	0	1.46	0.425
0	0.595	0	1.44	0.425
0	0.623	0	1.46	0.425
0	0.643	0	1.47	0.425
0	0.631	0	1.45	0.566
0	0.644	0	1.44	2.832
0	0.627	0	1.47	3.964
0	0.624	0	1.44	4.814
0	0.601	0	1.44	7.079
0	0.611	0	1.44	9.061
0	0.617	0	1.44	11.327
0	0.624	0	1.44	11.327
0	0.641	0	1.43	9.911
0	0.637	0	1.46	8.495
0	0.635	0	1.46	8.778
0	0.623	0	1.46	8.835
0	0.593	0	1.46	11.015
0	0.575	0	1.46	11.383
0	0.575	0	1.46	12.063
0	0.571	0	1.46	12.374
0	0.571	0	1.46	13.224
0	0.567	0	1.46	13.564
0	0.556	0	1.45	13.79
0	0.541	0	1.45	14.272
0	0.524	0	1.46	14.47
0	0.521	0	1.48	14.725
0	0.523	0	1.57	14.696
0	0.513	0	1.64	14.696
0	0.508	0	1.64	14.696
0	0.502	0	1.65	14.668
0	0.497	0	1.65	14.611
0	0.494	0	1.59	14.611
0	0.491	0	1.55	14.583
0	0.489	0	1.04	13.252
0	0.484	0	0.43	10.732
0	0.488	0	0.473	9.571
0	0.496	0	0.451	9.656
0	0.507	0	0.442	9.628
0	0.5	0	0.439	9.656
0	0.492	0	0.453	9.486
0	0.488	0	0.444	9.429
0	0.493	0	0.447	9.458
0	0.498	0	0.447	11.468
0	0.495	0	0.448	13.196
0	0.492	0	0.452	13.309
0	0.492	0	0.448	15.263
0	0.482	0	0.469	15.489
0	0.475	0	0.512	15.688
0	0.479	1.27	0.469	15.688
0	0.474	1.65	0.459	15.603
0	0.47	3.18	0.447	15.376
0	0.478	6.54	0.444	15.404
0	0.484	8.9	0.449	15.433
0	0.477	11.7	0.453	15.461
0	0.468	13.4	0.448	15.489
0.471	0.59	13.9	0.455	17.16
3.9	0.608	13.8	0.451	19.17
8.33	0.603	15.3	0.476	19.227
11.7	0.678	17.3	0.469	19.454
13.4	0.747	17.6	0.439	19.765
13.4	0.753	15.3	0.457	19.878
13.5	0.767	13	0.469	20.105
20.2	0.77	10.1	0.456	20.275
